"cod","ies","uf","categoria","cpc_metrico","cpc","regiao"
409,"UNIVERSIDADE DE PERNAMBUCO","PE","Pública Estadual",4.346004238,"CPC 5","Nordeste"
583,"UNIVERSIDADE FEDERAL DO CEARÁ","CE","Pública Federal",2.688533542,"CPC 3","Nordeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.764000713,"CPC 3","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.318762806,"CPC 3","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.889118955,"CPC 3","Sudeste"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",2.974931623,"CPC 4","Sudeste"
83,"UNIVERSIDADE DO VALE DO ITAJAÍ","SC","Privada sem fins lucrativos",2.888010335,"CPC 3","Sul"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",3.48962036,"CPC 4","Sudeste"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",2.486648807,"CPC 3","Sudeste"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",2.728378815,"CPC 3","Sudeste"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",2.614336758,"CPC 3","Sudeste"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",2.479521547,"CPC 3","Sudeste"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",2.063634214,"CPC 3","Sudeste"
385,"UNIVERSIDADE SALVADOR","BA","Privada com fins lucrativos",3.005865918,"CPC 4","Nordeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",1.76709343,"CPC 2","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.008791971,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.11108801,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",NA,"Sem Conceito","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.075488619,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",3.193466885,"CPC 4","Sudeste"
472,"UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY","RJ","Privada com fins lucrativos",2.872185829,"CPC 3","Sudeste"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",3.053567226,"CPC 4","Sul"
163,"UNIVERSIDADE ESTÁCIO DE SÁ","RJ","Privada com fins lucrativos",3.337270328,"CPC 4","Sudeste"
83,"UNIVERSIDADE DO VALE DO ITAJAÍ","SC","Privada sem fins lucrativos",3.487294736,"CPC 4","Sul"
521,"UNIVERSIDADE DE MOGI DAS CRUZES","SP","Privada com fins lucrativos",2.122393087,"CPC 3","Sudeste"
355,"UNIVERSIDADE TUIUTI DO PARANÁ","PR","Privada com fins lucrativos",2.865448853,"CPC 3","Sul"
355,"UNIVERSIDADE TUIUTI DO PARANÁ","PR","Privada com fins lucrativos",2.969749191,"CPC 4","Sul"
555,"UNIVERSIDADE DE FORTALEZA","CE","Privada sem fins lucrativos",3.366511577,"CPC 4","Nordeste"
664,"UNIVERSIDADE VILA VELHA","ES","Privada sem fins lucrativos",3.316658636,"CPC 4","Sudeste"
664,"UNIVERSIDADE VILA VELHA","ES","Privada sem fins lucrativos",3.433682244,"CPC 4","Sudeste"
18440,"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ","PA","Pública Federal",3.520062389,"CPC 4","Norte"
830,"UNIVERSIDADE FEDERAL DO AMAPÁ","AP","Pública Federal",1.862085756,"CPC 2","Norte"
10,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ","PR","Privada sem fins lucrativos",2.732629668,"CPC 3","Sul"
10,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ","PR","Privada sem fins lucrativos",2.828131573,"CPC 3","Sul"
10,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ","PR","Privada sem fins lucrativos",2.543761625,"CPC 3","Sul"
10,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ","PR","Privada sem fins lucrativos",3.257182964,"CPC 4","Sul"
375,"UNIVERSIDADE SANTO AMARO","SP","Privada sem fins lucrativos",NA,"Sem Conceito","Sudeste"
719,"UNIVERSIDADE DO ESTADO DE MATO GROSSO","MT","Pública Estadual",2.037996597,"CPC 3","Centro-Oeste"
719,"UNIVERSIDADE DO ESTADO DE MATO GROSSO","MT","Pública Estadual",2.335631466,"CPC 3","Centro-Oeste"
719,"UNIVERSIDADE DO ESTADO DE MATO GROSSO","MT","Pública Estadual",2.796552666,"CPC 3","Centro-Oeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",NA,"Sem Conceito","Sudeste"
417,"UNIVERSIDADE CIDADE DE SÃO PAULO","SP","Privada com fins lucrativos",1.832189844,"CPC 2","Sudeste"
1557,"UNIVERSIDADE FUMEC","MG","Privada sem fins lucrativos",2.771711618,"CPC 3","Sudeste"
1557,"UNIVERSIDADE FUMEC","MG","Privada sem fins lucrativos",2.69145035,"CPC 3","Sudeste"
1557,"UNIVERSIDADE FUMEC","MG","Privada sem fins lucrativos",2.894463662,"CPC 3","Sudeste"
417,"UNIVERSIDADE CIDADE DE SÃO PAULO","SP","Privada com fins lucrativos",3.200130305,"CPC 4","Sudeste"
14,"UNIVERSIDADE DO VALE DO RIO DOS SINOS","RS","Privada sem fins lucrativos",3.307362658,"CPC 4","Sul"
76,"UNIVERSIDADE REGIONAL DE BLUMENAU","SC","Pública Municipal",3.456436817,"CPC 4","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.554557671,"CPC 3","Sul"
830,"UNIVERSIDADE FEDERAL DO AMAPÁ","AP","Pública Federal",3.081457947,"CPC 4","Norte"
298,"UNIVERSIDADE PITÁGORAS UNOPAR","PR","Privada com fins lucrativos",2.681136747,"CPC 3","Sul"
579,"UNIVERSIDADE FEDERAL DA PARAÍBA","PB","Pública Federal",3.354181359,"CPC 4","Nordeste"
322,"UNIVERSIDADE PAULISTA","DF","Privada com fins lucrativos",2.563817305,"CPC 3","Centro-Oeste"
694,"UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL","MS","Pública Federal",2.857571298,"CPC 3","Centro-Oeste"
355,"UNIVERSIDADE TUIUTI DO PARANÁ","PR","Privada com fins lucrativos",3.80823115,"CPC 4","Sul"
40,"UNIVERSIDADE DO ESTADO DA BAHIA","BA","Pública Estadual",2.343933469,"CPC 3","Nordeste"
40,"UNIVERSIDADE DO ESTADO DA BAHIA","BA","Pública Estadual",2.589883884,"CPC 3","Nordeste"
953,"UNIVERSIDADE METROPOLITANA DE SANTOS","SP","Privada sem fins lucrativos",2.342918958,"CPC 3","Sudeste"
953,"UNIVERSIDADE METROPOLITANA DE SANTOS","SP","Privada sem fins lucrativos",2.618862523,"CPC 3","Sudeste"
953,"UNIVERSIDADE METROPOLITANA DE SANTOS","SP","Privada sem fins lucrativos",2.595748851,"CPC 3","Sudeste"
953,"UNIVERSIDADE METROPOLITANA DE SANTOS","SP","Privada sem fins lucrativos",2.104447878,"CPC 3","Sudeste"
13,"UNIVERSIDADE DE CAXIAS DO SUL","RS","Privada sem fins lucrativos",3.427541738,"CPC 4","Sul"
694,"UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL","MS","Pública Federal",2.984184492,"CPC 4","Centro-Oeste"
143,"UNIVERSIDADE DE UBERABA","MG","Privada sem fins lucrativos",2.837556148,"CPC 3","Sudeste"
18440,"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ","PA","Pública Federal",2.40051207,"CPC 3","Norte"
18440,"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ","PA","Pública Federal",3.154633041,"CPC 4","Norte"
572,"UNIVERSIDADE FEDERAL FLUMINENSE","RJ","Pública Federal",3.744517021,"CPC 4","Sudeste"
3984,"FUNDAÇÃO UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO","PE","Pública Federal",1.903915335,"CPC 2","Nordeste"
590,"UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA","PA","Pública Federal",2.611265302,"CPC 3","Norte"
590,"UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA","PA","Pública Federal",3.394087237,"CPC 4","Norte"
590,"UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA","PA","Pública Federal",2.537381415,"CPC 3","Norte"
590,"UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA","PA","Pública Federal",2.687460227,"CPC 3","Norte"
18506,"UNIVERSIDADE FEDERAL DO OESTE DA BAHIA","BA","Pública Federal",2.924008398,"CPC 3","Nordeste"
409,"UNIVERSIDADE DE PERNAMBUCO","PE","Pública Estadual",2.955809079,"CPC 4","Nordeste"
56,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO","SP","Pública Estadual",3.737433275,"CPC 4","Sudeste"
4925,"FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC","SP","Pública Federal",3.561797406,"CPC 4","Sudeste"
409,"UNIVERSIDADE DE PERNAMBUCO","PE","Pública Estadual",2.582325943,"CPC 3","Nordeste"
409,"UNIVERSIDADE DE PERNAMBUCO","PE","Pública Estadual",2.097014501,"CPC 3","Nordeste"
409,"UNIVERSIDADE DE PERNAMBUCO","PE","Pública Estadual",2.843108651,"CPC 3","Nordeste"
823,"UNIVERSIDADE DO CEUMA - UNICEUMA","MA","Privada sem fins lucrativos",2.843185812,"CPC 3","Nordeste"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",3.69745723,"CPC 4","Sul"
1153,"UNIVERSIDADE CÂNDIDO MENDES","RJ","Privada sem fins lucrativos",2.823738253,"CPC 3","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",3.179920737,"CPC 4","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",3.171234888,"CPC 4","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",3.082805537,"CPC 4","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",3.091680047,"CPC 4","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",2.496332425,"CPC 3","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",2.475193035,"CPC 3","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",3.296930409,"CPC 4","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",3.076809064,"CPC 4","Sudeste"
481,"Universidade Universus Veritas Guarulhos","SP","Privada com fins lucrativos",2.520861349,"CPC 3","Sudeste"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",2.358935682,"CPC 3","Sul"
449,"UNIVERSIDADE LUTERANA DO BRASIL","RS","Privada com fins lucrativos",3.05923897,"CPC 4","Sul"
1041,"UNIVERSIDADE DO VALE DO TAQUARI","RS","Privada sem fins lucrativos",3.79613919,"CPC 4","Sul"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",3.135946504,"CPC 4","Sudeste"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",3.658420615,"CPC 4","Sudeste"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",3.055431669,"CPC 4","Sudeste"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",2.859968985,"CPC 3","Sul"
14,"UNIVERSIDADE DO VALE DO RIO DOS SINOS","RS","Privada sem fins lucrativos",NA,"Sem Conceito","Sul"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",2.962439234,"CPC 4","Sudeste"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",2.459754765,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.352912501,"CPC 3","Sudeste"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.699125996,"CPC 3","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",1.68860109,"CPC 2","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.08620657,"CPC 3","Sul"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",2.635863289,"CPC 3","Sudeste"
426,"UNIVERSIDADE FRANCISCANA","RS","Privada sem fins lucrativos",2.821835034,"CPC 3","Sul"
43,"FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA","SC","Pública Estadual",3.455281881,"CPC 4","Sul"
271,"UNIVERSIDADE DO OESTE PAULISTA","SP","Privada sem fins lucrativos",3.383169434,"CPC 4","Sudeste"
18440,"UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ","PA","Pública Federal",3.187198787,"CPC 4","Norte"
1557,"UNIVERSIDADE FUMEC","MG","Privada sem fins lucrativos",1.670155876,"CPC 2","Sudeste"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.485544667,"CPC 3","Sul"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",3.276447861,"CPC 4","Sudeste"
3849,"FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS","TO","Pública Federal",1.783901962,"CPC 2","Norte"
496,"UNIVERSIDADE DE FRANCA","SP","Privada com fins lucrativos",2.855649631,"CPC 3","Sudeste"
718,"UNIVERSIDADE POTIGUAR","RN","Privada com fins lucrativos",2.92070024,"CPC 3","Nordeste"
580,"UNIVERSIDADE FEDERAL DE PERNAMBUCO","PE","Pública Federal",NA,"Sem Conceito","Nordeste"
829,"UNIVERSIDADE DO TOCANTINS","TO","Pública Estadual",1.922441148,"CPC 2","Norte"
952,"UNIVERSIDADE SANTA CECÍLIA","SP","Privada sem fins lucrativos",3.609830622,"CPC 4","Sudeste"
952,"UNIVERSIDADE SANTA CECÍLIA","SP","Privada sem fins lucrativos",2.855709887,"CPC 3","Sudeste"
952,"UNIVERSIDADE SANTA CECÍLIA","SP","Privada sem fins lucrativos",2.93114984,"CPC 3","Sudeste"
952,"UNIVERSIDADE SANTA CECÍLIA","SP","Privada sem fins lucrativos",3.683513098,"CPC 4","Sudeste"
319,"UNIVERSIDADE BRASIL","SP","Privada sem fins lucrativos",2.231065658,"CPC 3","Sudeste"
669,"UNIVERSIDADE NILTON LINS","AM","Privada sem fins lucrativos",2.348292605,"CPC 3","Norte"
481,"Universidade Universus Veritas Guarulhos","SP","Privada com fins lucrativos",1.896396406,"CPC 2","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",NA,"Sem Conceito","Sudeste"
496,"UNIVERSIDADE DE FRANCA","SP","Privada com fins lucrativos",2.244579548,"CPC 3","Sudeste"
54,"UNIVERSIDADE ESTADUAL DE CAMPINAS","SP","Pública Estadual",3.254360262,"CPC 4","Sudeste"
54,"UNIVERSIDADE ESTADUAL DE CAMPINAS","SP","Pública Estadual",3.184944764,"CPC 4","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",3.078681742,"CPC 4","Sudeste"
481,"Universidade Universus Veritas Guarulhos","SP","Privada com fins lucrativos",2.673039643,"CPC 3","Sudeste"
481,"Universidade Universus Veritas Guarulhos","SP","Privada com fins lucrativos",2.867593873,"CPC 3","Sudeste"
367,"UNIVERSIDADE ESTADUAL DE MONTES CLAROS","MG","Pública Estadual",2.253732332,"CPC 3","Sudeste"
670,"UNIVERSIDADE SÃO FRANCISCO","SP","Privada sem fins lucrativos",2.371432567,"CPC 3","Sudeste"
12,"UNIVERSIDADE FEDERAL DO RIO GRANDE","RS","Pública Federal",2.354218079,"CPC 3","Sul"
718,"UNIVERSIDADE POTIGUAR","RN","Privada com fins lucrativos",1.592943774,"CPC 2","Nordeste"
417,"UNIVERSIDADE CIDADE DE SÃO PAULO","SP","Privada com fins lucrativos",2.838982457,"CPC 3","Sudeste"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",3.318861611,"CPC 4","Sul"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",3.630896081,"CPC 4","Sul"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",3.721416568,"CPC 4","Sul"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",3.433537682,"CPC 4","Sul"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",3.149204104,"CPC 4","Sul"
466,"UNIVERSIDADE ANHEMBI MORUMBI","SP","Privada com fins lucrativos",2.920671569,"CPC 3","Sudeste"
19,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS","SP","Privada sem fins lucrativos",3.086677416,"CPC 4","Sudeste"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",3.133374247,"CPC 4","Sudeste"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",3.465951443,"CPC 4","Sudeste"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",2.863391722,"CPC 3","Sudeste"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",2.239865977,"CPC 3","Sudeste"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",2.674891953,"CPC 3","Sudeste"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",2.984246178,"CPC 4","Sudeste"
829,"UNIVERSIDADE DO TOCANTINS","TO","Pública Estadual",2.370364519,"CPC 3","Norte"
338,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DE MINAS GERAIS","MG","Privada sem fins lucrativos",4.208684906,"CPC 5","Sudeste"
829,"UNIVERSIDADE DO TOCANTINS","TO","Pública Estadual",2.298226967,"CPC 3","Norte"
829,"UNIVERSIDADE DO TOCANTINS","TO","Pública Estadual",1.303299811,"CPC 2","Norte"
829,"UNIVERSIDADE DO TOCANTINS","TO","Pública Estadual",2.557898966,"CPC 3","Norte"
829,"UNIVERSIDADE DO TOCANTINS","TO","Pública Estadual",2.282280034,"CPC 3","Norte"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",2.910268486,"CPC 3","Sul"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",3.373063555,"CPC 4","Sul"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",3.286991703,"CPC 4","Sul"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",3.190544132,"CPC 4","Sul"
387,"UNIVERSIDADE CATÓLICA DOM BOSCO","MS","Privada sem fins lucrativos",3.176896294,"CPC 4","Centro-Oeste"
609,"UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ","PR","Pública Estadual",3.672863483,"CPC 4","Sul"
1126,"UNIVERSIDADE ESTADUAL DO CENTRO OESTE","PR","Pública Estadual",2.928819954,"CPC 3","Sul"
1126,"UNIVERSIDADE ESTADUAL DO CENTRO OESTE","PR","Pública Estadual",2.705540263,"CPC 3","Sul"
581,"UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL","RS","Pública Federal",NA,"Sem Conceito","Sul"
383,"UNIVERSIDADE DA AMAZÔNIA","PA","Privada com fins lucrativos",2.877287455,"CPC 3","Norte"
383,"UNIVERSIDADE DA AMAZÔNIA","PA","Privada com fins lucrativos",3.42823789,"CPC 4","Norte"
383,"UNIVERSIDADE DA AMAZÔNIA","PA","Privada com fins lucrativos",3.055970223,"CPC 4","Norte"
203,"UNIVERSIDADE SÃO JUDAS TADEU","SP","Privada com fins lucrativos",3.630736634,"CPC 4","Sudeste"
203,"UNIVERSIDADE SÃO JUDAS TADEU","SP","Privada com fins lucrativos",NA,"Sem Conceito","Sudeste"
203,"UNIVERSIDADE SÃO JUDAS TADEU","SP","Privada com fins lucrativos",2.722324561,"CPC 3","Sudeste"
203,"UNIVERSIDADE SÃO JUDAS TADEU","SP","Privada com fins lucrativos",NA,"Sem Conceito","Sudeste"
398,"UNIVERSIDADE TIRADENTES","SE","Privada com fins lucrativos",2.651427385,"CPC 3","Nordeste"
1042,"UNIVERSIDADE POSITIVO","PR","Privada com fins lucrativos",3.621996343,"CPC 4","Sul"
417,"UNIVERSIDADE CIDADE DE SÃO PAULO","SP","Privada com fins lucrativos",3.104593958,"CPC 4","Sudeste"
3336,"UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL","RS","Pública Estadual",NA,"Sem Conceito","Sul"
3336,"UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL","RS","Pública Estadual",2.893496048,"CPC 3","Sul"
398,"UNIVERSIDADE TIRADENTES","SE","Privada com fins lucrativos",2.576124525,"CPC 3","Nordeste"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",2.781094829,"CPC 3","Sul"
494,"UNIVERSIDADE DO SUL DE SANTA CATARINA","SC","Privada sem fins lucrativos",3.960471164,"CPC 5","Sul"
718,"UNIVERSIDADE POTIGUAR","RN","Privada com fins lucrativos",1.484153759,"CPC 2","Nordeste"
3172,"UNIVERSIDADE DO ESTADO DO AMAZONAS","AM","Pública Estadual",3.484628722,"CPC 4","Norte"
472,"UNIVERSIDADE DO GRANDE RIO PROFESSOR JOSÉ DE SOUZA HERDY","RJ","Privada com fins lucrativos",3.055438524,"CPC 4","Sudeste"
417,"UNIVERSIDADE CIDADE DE SÃO PAULO","SP","Privada com fins lucrativos",2.390894382,"CPC 3","Sudeste"
367,"UNIVERSIDADE ESTADUAL DE MONTES CLAROS","MG","Pública Estadual",1.467678075,"CPC 2","Sudeste"
1041,"UNIVERSIDADE DO VALE DO TAQUARI","RS","Privada sem fins lucrativos",3.435304704,"CPC 4","Sul"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",3.297817508,"CPC 4","Sudeste"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",3.292781593,"CPC 4","Sudeste"
15,"UNIVERSIDADE CATÓLICA DE PETRÓPOLIS","RJ","Privada sem fins lucrativos",NA,"Sem Conceito","Sudeste"
271,"UNIVERSIDADE DO OESTE PAULISTA","SP","Privada sem fins lucrativos",2.389267952,"CPC 3","Sudeste"
15,"UNIVERSIDADE CATÓLICA DE PETRÓPOLIS","RJ","Privada sem fins lucrativos",NA,"Sem Conceito","Sudeste"
718,"UNIVERSIDADE POTIGUAR","RN","Privada com fins lucrativos",2.878914304,"CPC 3","Nordeste"
718,"UNIVERSIDADE POTIGUAR","RN","Privada com fins lucrativos",2.460294049,"CPC 3","Nordeste"
385,"UNIVERSIDADE SALVADOR","BA","Privada com fins lucrativos",3.888480566,"CPC 4","Nordeste"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",2.906391943,"CPC 3","Sudeste"
718,"UNIVERSIDADE POTIGUAR","RN","Privada com fins lucrativos",2.670683555,"CPC 3","Nordeste"
30,"UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO","MG","Privada sem fins lucrativos",3.366100983,"CPC 4","Sudeste"
3172,"UNIVERSIDADE DO ESTADO DO AMAZONAS","AM","Pública Estadual",3.243541524,"CPC 4","Norte"
496,"UNIVERSIDADE DE FRANCA","SP","Privada com fins lucrativos",3.00571835,"CPC 4","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",1.762484645,"CPC 2","Sudeste"
670,"UNIVERSIDADE SÃO FRANCISCO","SP","Privada sem fins lucrativos",2.431264512,"CPC 3","Sudeste"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.697913299,"CPC 3","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.541830372,"CPC 3","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",1.934693812,"CPC 2","Sul"
437,"UNIVERSIDADE PARANAENSE","PR","Privada sem fins lucrativos",2.318754407,"CPC 3","Sul"
165,"UNIVERSIDADE VEIGA DE ALMEIDA","RJ","Privada com fins lucrativos",2.414787523,"CPC 3","Sudeste"
221,"UNIVERSIDADE CRUZEIRO DO SUL","SP","Privada com fins lucrativos",2.712465093,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","DF","Privada com fins lucrativos",1.662935464,"CPC 2","Centro-Oeste"
496,"UNIVERSIDADE DE FRANCA","SP","Privada com fins lucrativos",NA,"Sem Conceito","Sudeste"
496,"UNIVERSIDADE DE FRANCA","SP","Privada com fins lucrativos",2.696792238,"CPC 3","Sudeste"
481,"Universidade Universus Veritas Guarulhos","SP","Privada com fins lucrativos",2.936198601,"CPC 3","Sudeste"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",1.742920276,"CPC 2","Sudeste"
383,"UNIVERSIDADE DA AMAZÔNIA","PA","Privada com fins lucrativos",2.914708703,"CPC 3","Norte"
322,"UNIVERSIDADE PAULISTA","SP","Privada com fins lucrativos",3.580546688,"CPC 4","Sudeste"
1153,"UNIVERSIDADE CÂNDIDO MENDES","RJ","Privada sem fins lucrativos",2.693265727,"CPC 3","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",2.972059547,"CPC 4","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",2.930894497,"CPC 3","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",3.143877231,"CPC 4","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",3.287255358,"CPC 4","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",3.027173093,"CPC 4","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",2.972928576,"CPC 4","Sudeste"
316,"UNIVERSIDADE NOVE DE JULHO","SP","Privada sem fins lucrativos",2.939124735,"CPC 3","Sudeste"
574,"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO","RJ","Pública Federal",3.808475951,"CPC 4","Sudeste"
40,"UNIVERSIDADE DO ESTADO DA BAHIA","BA","Pública Estadual",2.243415106,"CPC 3","Nordeste"
746,"UNIVERSIDADE REGIONAL DO CARIRI","CE","Pública Estadual",1.803682875,"CPC 2","Nordeste"
746,"UNIVERSIDADE REGIONAL DO CARIRI","CE","Pública Estadual",2.097613612,"CPC 3","Nordeste"
47,"UNIVERSIDADE ESTADUAL DE GOIÁS","GO","Pública Estadual",2.057364316,"CPC 3","Centro-Oeste"
547,"UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO","RJ","Pública Estadual",3.811136647,"CPC 4","Sudeste"
718,"UNIVERSIDADE POTIGUAR","RN","Privada com fins lucrativos",2.774023378,"CPC 3","Nordeste"
21,"PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL","RS","Privada sem fins lucrativos",2.805239943,"CPC 3","Sul"
